id,title,longitude,latitude,distancia,name_bicipark,address_bicipark
11778017,Iglesia Evangélica Filadelfia Quart de Poblet 41,-3.7478320658195923,40.397530422468876,3420.8304583924546,Bicipark Aviación,Parking Aviación Española
11777548,Iglesia Evangélica Filadelfia Rafael Finat 3,-3.7644040244201715,40.38362980952332,1638.167416956335,Bicipark Aviación,Parking Aviación Española
11028550,Iglesia Evangélica Filadelfia San Telesforo 13,-3.63546130603136,40.42519222607221,3752.5953533560273,Bicipark Salamanca,Pl. del Marqués de Salamanca
11771789,Iglesia Evangélica Filadelfia Sierra de Engarceran 7,-3.6239721321364655,40.37615336882075,7342.899944145215,Bicipark Montalban,"Calle de Montalbán, 5"
12144625,Iglesia Evangélica Filadelfia Villalobos 11,-3.647037080630487,40.381966779984396,5471.148561653838,Bicipark Montalban,"Calle de Montalbán, 5"
7065792,"Iglesia Evangélica Fuente de la Vida, Asambleas de Dios",-3.6639668234577245,40.392247405436166,3667.8840918393084,Bicipark Montalban,"Calle de Montalbán, 5"
11772565,Iglesia Evangélica Fuente de Vida Asambleas de Dios calle Ginzo de Limia,-3.70908725025374,40.48482265617191,1823.5016547998146,Bicipark Pitis,"Calle Pau Arroyo del Fresno, 181"
11777831,Iglesia Evangélica Gran Rey,-3.694838317655381,40.390162579463414,3126.3291451011646,Bicipark Montalban,"Calle de Montalbán, 5"
11777691,Iglesia Evangélica la Casa del Padre,-3.747206101955897,40.36773909619671,3558.401937625827,Bicipark Aviación,Parking Aviación Española
11777774,Iglesia Evangélica La Roca,-3.6936814974298464,40.404866930326506,1494.882897695445,Bicipark Montalban,"Calle de Montalbán, 5"
11745530,Iglesia Evangélica Luz del Mundo Cristo el Salvado,-3.7066954895515116,40.33791682003422,8269.804413662034,Bicipark Aviación,Parking Aviación Española
11778289,Iglesia Evangélica Miguel de la Roca 6,-3.672860306212846,40.383642670524296,4122.478874124039,Bicipark Montalban,"Calle de Montalbán, 5"
11771438,Iglesia Evangélica Movimiento Misionero Mundial,-3.640483215376134,40.437683474255266,3383.205873157788,Bicipark Salamanca,Pl. del Marqués de Salamanca
7063724,Iglesia Evangélica Nueva Vida,-3.63493385381463,40.436783183089666,3821.7650483911084,Bicipark Salamanca,Pl. del Marqués de Salamanca
7064948,Iglesia Evangélica Pentecostal Amistad Cristiana,-3.7082736874595725,40.437260988671255,1514.3834084329715,Bicipark Almagro,"Calle Almagro, 11"
18304,Iglesia Evangélica Pentecostal de Madrid,-3.7130157660880254,40.39426618909509,3254.550169672097,Bicipark Montalban,"Calle de Montalbán, 5"
11028417,Iglesia Evangélica Pentecostal Misión 1909,-3.721308792690415,40.390490853232684,4017.9325096411676,Bicipark Montalban,"Calle de Montalbán, 5"
7063715,Iglesia Evangélica Pentecostal Salem,-3.7461415702308978,40.36788858345182,3629.445085805146,Bicipark Aviación,Parking Aviación Española
7065603,Iglesia Evangélica Pueblo Nuevo,-3.6062164541990582,40.40598778349582,6755.4110298210235,Bicipark Salamanca,Pl. del Marqués de Salamanca
11770251,Iglesia Evangélica Spanish Council of Assemblies of God,-3.639101549206394,40.43977112521045,3558.409836245362,Bicipark Salamanca,Pl. del Marqués de Salamanca
7065918,Iglesia evangélica Templo de Dios. Calle Marquesa de Argüeso,-3.723833493100166,40.39147886800535,4079.0208290025153,Bicipark Montalban,"Calle de Montalbán, 5"
11744847,Iglesia Evangélica Adulam,-3.7242636555629756,40.38626397188235,4539.829321424543,Bicipark Montalban,"Calle de Montalbán, 5"
11771496,Iglesia Evangélica Agua de Vida,-3.732413055047557,40.38720364104392,4373.932623687121,Bicipark Aviación,Parking Aviación Española
11777784,Iglesia Evangélica Arca de Salvación,-3.698617401031242,40.39580823279452,2567.9759446081143,Bicipark Montalban,"Calle de Montalbán, 5"
11431523,Iglesia Evangélica Asamblea de Dios,-3.6743524168533828,40.445450329595324,1729.7051266709639,Bicipark Salamanca,Pl. del Marqués de Salamanca
7064962,Iglesia Evangélica Asamblea de Dios Misionera,-3.7424413236488863,40.40656295319298,4339.4095034229495,Bicipark Aviación,Parking Aviación Española
11778179,Iglesia Evangélica Avenida de San Diego 13,-3.670801576025196,40.38906135219218,3648.077703585705,Bicipark Montalban,"Calle de Montalbán, 5"
